n_estimators,50,50,100,100,150,150,200,200,250,250,300,300,350,350,400,400,450,450,500,500
max_features,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2,sqrt,log2
13,0.6,0.6,0.6,0.6125,0.6,0.6,0.6,0.6,0.6,0.6,0.625,0.6125,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875
14,0.6875,0.6875,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.65,0.65,0.625,0.625,0.65,0.6375,0.65,0.6625,0.65,0.6625,0.6625,0.65
15,0.6,0.5875,0.575,0.55,0.5375,0.5375,0.575,0.5625,0.5625,0.575,0.575,0.5625,0.55,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625
16,0.5375,0.5375,0.525,0.525,0.55,0.5625,0.575,0.575,0.5625,0.5625,0.575,0.5625,0.6,0.5875,0.5875,0.575,0.55,0.5625,0.5625,0.575
17,0.6875,0.6625,0.675,0.7,0.7,0.6875,0.675,0.6875,0.675,0.675,0.65,0.65,0.675,0.6875,0.675,0.7,0.6875,0.6875,0.6875,0.675
18,0.7125,0.6875,0.7125,0.725,0.725,0.725,0.725,0.725,0.7375,0.75,0.75,0.725,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375
19,0.675,0.7,0.725,0.7,0.7125,0.7,0.7,0.7,0.7,0.7,0.6875,0.6875,0.7,0.7125,0.7125,0.7125,0.6875,0.6875,0.6875,0.7
20,0.625,0.6,0.625,0.6375,0.65,0.65,0.6625,0.675,0.675,0.675,0.65,0.625,0.625,0.65,0.65,0.6375,0.6375,0.6375,0.6375,0.6375
21,0.5875,0.6125,0.5875,0.625,0.6125,0.625,0.6625,0.6625,0.6625,0.65,0.6625,0.6375,0.6375,0.6375,0.625,0.625,0.6,0.6125,0.625,0.625
22,0.7125,0.7125,0.7,0.6875,0.7,0.7,0.7,0.7,0.6875,0.7,0.675,0.6875,0.7125,0.6875,0.6875,0.6875,0.6875,0.6875,0.7,0.6875
23,0.65,0.6625,0.675,0.6875,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.65,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625
24,0.6375,0.625,0.6125,0.6125,0.6125,0.6,0.6,0.6,0.6,0.6,0.6125,0.5875,0.5875,0.6,0.6,0.5875,0.6,0.6,0.6125,0.6125
25,0.65,0.625,0.625,0.625,0.625,0.6,0.625,0.6125,0.625,0.6125,0.625,0.6125,0.65,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.65
26,0.65,0.6875,0.675,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6375,0.675,0.675,0.7,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875
27,0.525,0.5375,0.5375,0.5375,0.5375,0.525,0.525,0.525,0.525,0.525,0.525,0.55,0.525,0.5375,0.525,0.525,0.5125,0.5125,0.5375,0.5125
28,0.6875,0.675,0.675,0.6625,0.675,0.6625,0.6625,0.675,0.675,0.6875,0.6625,0.6375,0.65,0.65,0.65,0.6625,0.6625,0.6625,0.65,0.65
29,0.575,0.5875,0.5875,0.6,0.6,0.6,0.6,0.5875,0.5875,0.5875,0.6125,0.575,0.5875,0.6,0.5875,0.6125,0.6,0.6,0.6125,0.6125
30,0.65,0.625,0.625,0.625,0.6125,0.5875,0.5875,0.5875,0.5875,0.6,0.6375,0.6,0.6125,0.6,0.6125,0.6125,0.6125,0.6,0.6,0.6125
31,0.6125,0.6125,0.6,0.5875,0.575,0.575,0.575,0.5875,0.5875,0.5875,0.5625,0.575,0.6,0.5875,0.5875,0.5875,0.6,0.6,0.5875,0.5875
32,0.6125,0.6125,0.6125,0.625,0.625,0.6125,0.6125,0.6125,0.625,0.6125,0.6,0.6375,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
33,0.5625,0.525,0.5125,0.5,0.4875,0.5,0.5,0.5,0.5,0.5,0.5875,0.6,0.5625,0.5375,0.5875,0.5875,0.5625,0.55,0.525,0.5375
34,0.575,0.575,0.6125,0.5875,0.5875,0.6,0.6,0.6125,0.575,0.5875,0.5875,0.6,0.5875,0.6,0.5875,0.5875,0.6,0.5875,0.575,0.5875
35,0.5625,0.5875,0.5875,0.5875,0.5875,0.6,0.6,0.6,0.5875,0.6,0.5875,0.6,0.6125,0.6125,0.6,0.6,0.6,0.5875,0.575,0.575
36,0.5625,0.55,0.5375,0.5375,0.5375,0.5375,0.55,0.575,0.5875,0.5875,0.5375,0.6,0.5875,0.575,0.5875,0.6125,0.5875,0.6125,0.6125,0.6125
37,0.625,0.6125,0.6375,0.6375,0.6375,0.6125,0.6,0.6125,0.6125,0.6125,0.6375,0.6375,0.6125,0.625,0.625,0.6375,0.6375,0.625,0.6375,0.6375
38,0.6375,0.65,0.6625,0.65,0.6625,0.6625,0.6625,0.6625,0.6625,0.6625,0.625,0.6625,0.6625,0.675,0.65,0.6625,0.6625,0.6625,0.6625,0.6625
39,0.5625,0.5625,0.5625,0.6,0.5875,0.575,0.575,0.5875,0.5625,0.5625,0.5375,0.5875,0.575,0.5875,0.55,0.5625,0.55,0.55,0.5625,0.575
40,0.625,0.6125,0.6,0.6,0.5875,0.5875,0.5875,0.6,0.5875,0.6,0.5875,0.625,0.625,0.6125,0.6125,0.6,0.6,0.6125,0.6,0.5875
41,0.575,0.55,0.5625,0.5625,0.55,0.55,0.55,0.5375,0.5375,0.55,0.5875,0.6,0.575,0.5625,0.575,0.5625,0.5625,0.575,0.55,0.5625
42,0.5625,0.575,0.6,0.5875,0.5875,0.575,0.575,0.575,0.575,0.575,0.625,0.6,0.575,0.6,0.5875,0.575,0.575,0.575,0.575,0.575
43,0.625,0.6375,0.625,0.6,0.625,0.65,0.625,0.625,0.625,0.625,0.6125,0.5875,0.6,0.6,0.6,0.6,0.6,0.6,0.6125,0.6125
44,0.4875,0.4875,0.5,0.4875,0.5,0.5,0.475,0.475,0.475,0.475,0.5125,0.4875,0.475,0.475,0.4625,0.5,0.5,0.5,0.4625,0.4625
45,0.5625,0.625,0.6,0.5875,0.5875,0.6125,0.6,0.5875,0.575,0.5875,0.6125,0.575,0.6,0.5875,0.6,0.6,0.575,0.5875,0.6,0.6
46,0.6375,0.6375,0.65,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6,0.6375,0.6375,0.65,0.6625,0.6625,0.6625,0.675,0.675,0.675
47,0.6125,0.65,0.6375,0.625,0.625,0.6375,0.625,0.6375,0.65,0.625,0.625,0.6375,0.625,0.6625,0.6625,0.6375,0.6125,0.6375,0.625,0.6375
48,0.6125,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.575,0.575,0.5875,0.575,0.5625,0.5875,0.5875,0.5875,0.6,0.6,0.6,0.6
49,0.5375,0.55,0.55,0.575,0.575,0.5625,0.575,0.575,0.575,0.575,0.5375,0.5375,0.55,0.5375,0.5375,0.5375,0.55,0.5375,0.5375,0.5375
50,0.675,0.7,0.7,0.7,0.7,0.7,0.6875,0.6875,0.6875,0.7,0.725,0.725,0.725,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125
51,0.525,0.55,0.525,0.5,0.5,0.4875,0.4875,0.475,0.475,0.5125,0.4875,0.525,0.5375,0.525,0.5375,0.5375,0.525,0.5125,0.5125,0.5125
52,0.725,0.725,0.725,0.725,0.7125,0.725,0.725,0.725,0.7125,0.725,0.7125,0.7125,0.7,0.7,0.6875,0.6875,0.7,0.7,0.7,0.7125
53,0.5875,0.6,0.6125,0.625,0.6125,0.625,0.625,0.6375,0.6375,0.6375,0.575,0.625,0.6375,0.625,0.625,0.6375,0.65,0.65,0.6375,0.6375
54,0.45,0.475,0.4875,0.475,0.4875,0.475,0.4875,0.4875,0.475,0.475,0.475,0.4875,0.4875,0.4625,0.475,0.475,0.475,0.475,0.475,0.475
55,0.5875,0.55,0.5625,0.5875,0.6,0.5875,0.575,0.5875,0.6,0.6125,0.575,0.5625,0.575,0.5875,0.5875,0.575,0.6,0.5875,0.575,0.5875
56,0.6375,0.6125,0.6125,0.625,0.6125,0.625,0.625,0.625,0.6125,0.625,0.625,0.65,0.6375,0.65,0.6375,0.65,0.6375,0.6125,0.625,0.625
57,0.6125,0.65,0.6375,0.625,0.625,0.6125,0.625,0.625,0.625,0.625,0.5875,0.6125,0.6125,0.6125,0.625,0.625,0.625,0.625,0.6125,0.6125
58,0.55,0.5625,0.5625,0.5375,0.5375,0.5125,0.5125,0.5375,0.525,0.525,0.525,0.525,0.55,0.5375,0.5125,0.5125,0.525,0.525,0.525,0.5125
59,0.5625,0.625,0.625,0.6,0.6375,0.625,0.5875,0.6125,0.6375,0.6375,0.5875,0.6125,0.65,0.6375,0.6375,0.625,0.625,0.625,0.6375,0.6375
60,0.6125,0.625,0.5875,0.625,0.65,0.65,0.675,0.6375,0.675,0.675,0.6625,0.6375,0.6625,0.6625,0.675,0.6875,0.675,0.6625,0.6625,0.675
61,0.65,0.625,0.6125,0.625,0.5875,0.5875,0.6,0.6125,0.6125,0.6,0.55,0.6,0.6,0.5875,0.625,0.6125,0.6,0.6,0.6,0.6125
62,0.6625,0.6625,0.675,0.6625,0.65,0.675,0.675,0.7,0.7,0.675,0.6125,0.65,0.6625,0.675,0.6625,0.65,0.6625,0.6625,0.6625,0.6625
63,0.575,0.625,0.625,0.5875,0.575,0.575,0.575,0.5625,0.575,0.575,0.6,0.6,0.625,0.6125,0.6125,0.6125,0.5875,0.575,0.5625,0.575
64,0.65,0.7125,0.6875,0.6625,0.675,0.675,0.675,0.675,0.6875,0.675,0.675,0.6375,0.6625,0.675,0.65,0.65,0.6625,0.6625,0.65,0.6625
65,0.5375,0.5625,0.55,0.55,0.5375,0.55,0.55,0.5375,0.55,0.55,0.5375,0.55,0.5375,0.5,0.525,0.525,0.5,0.5,0.5,0.5
66,0.625,0.6625,0.65,0.6375,0.625,0.6,0.6125,0.625,0.625,0.625,0.6125,0.6125,0.6125,0.6375,0.6375,0.625,0.625,0.625,0.6375,0.6375
67,0.5125,0.4875,0.4625,0.4375,0.45,0.45,0.4375,0.45,0.45,0.45,0.45,0.4625,0.45,0.4375,0.4375,0.4375,0.45,0.4375,0.4375,0.4375
68,0.6875,0.6875,0.7125,0.7125,0.7125,0.7125,0.6875,0.6875,0.6875,0.675,0.6625,0.6875,0.675,0.7,0.6875,0.6875,0.6875,0.7,0.7,0.7
69,0.5875,0.5875,0.5875,0.5875,0.5875,0.575,0.6,0.5875,0.575,0.575,0.575,0.625,0.6,0.6,0.5875,0.5875,0.5875,0.6,0.6125,0.6
70,0.6375,0.6,0.625,0.6125,0.6,0.625,0.5875,0.6,0.5875,0.6,0.6625,0.625,0.6375,0.6625,0.6625,0.6625,0.6625,0.65,0.65,0.65
71,0.675,0.625,0.6375,0.6125,0.625,0.6375,0.6375,0.65,0.6375,0.6375,0.5875,0.6,0.6125,0.6,0.625,0.6375,0.6375,0.625,0.625,0.6125
72,0.625,0.6625,0.675,0.65,0.65,0.65,0.65,0.6625,0.65,0.65,0.65,0.625,0.65,0.6625,0.675,0.675,0.65,0.65,0.65,0.6625
73,0.6,0.6125,0.625,0.6,0.6,0.625,0.6,0.6125,0.6125,0.6125,0.575,0.575,0.6,0.6,0.6375,0.6375,0.625,0.6125,0.6,0.6
74,0.575,0.625,0.625,0.625,0.625,0.625,0.6125,0.6125,0.625,0.625,0.6125,0.6375,0.625,0.625,0.6125,0.6125,0.6,0.5875,0.6125,0.6125
75,0.6125,0.65,0.65,0.65,0.6375,0.65,0.6375,0.6375,0.65,0.65,0.6125,0.6,0.6,0.6125,0.6125,0.6125,0.6125,0.625,0.625,0.625
76,0.65,0.6375,0.65,0.65,0.6625,0.6625,0.65,0.65,0.65,0.65,0.6125,0.6625,0.65,0.6375,0.6375,0.6375,0.65,0.65,0.65,0.65
77,0.55,0.5875,0.5875,0.575,0.5875,0.5875,0.5625,0.575,0.575,0.575,0.5875,0.6125,0.5625,0.6125,0.6375,0.6,0.6125,0.6125,0.6125,0.625
78,0.575,0.6125,0.5875,0.6375,0.625,0.6125,0.625,0.6125,0.6125,0.6125,0.5875,0.6125,0.5875,0.5875,0.575,0.575,0.5875,0.5875,0.5875,0.5875
79,0.55,0.5625,0.575,0.5375,0.5375,0.55,0.55,0.55,0.5625,0.55,0.5625,0.5375,0.5375,0.5375,0.5375,0.5375,0.55,0.55,0.55,0.55
80,0.5625,0.5875,0.525,0.5375,0.55,0.5625,0.55,0.575,0.5625,0.5625,0.5625,0.5375,0.525,0.525,0.55,0.5375,0.55,0.5625,0.5625,0.575
81,0.5875,0.625,0.675,0.6625,0.675,0.675,0.65,0.65,0.65,0.65,0.6,0.6375,0.65,0.6625,0.65,0.65,0.65,0.625,0.625,0.625
82,0.65,0.7125,0.6875,0.6875,0.675,0.675,0.675,0.675,0.675,0.675,0.7,0.7125,0.7,0.6875,0.7,0.6875,0.6875,0.7,0.7,0.6875
83,0.5625,0.5875,0.575,0.575,0.575,0.5875,0.5875,0.5875,0.5875,0.5875,0.5375,0.55,0.5625,0.575,0.55,0.55,0.55,0.5625,0.5625,0.5625
84,0.6125,0.625,0.6125,0.6125,0.625,0.625,0.6375,0.625,0.625,0.625,0.625,0.625,0.625,0.6375,0.625,0.625,0.6125,0.6375,0.6375,0.6375
85,0.5375,0.5125,0.5375,0.5125,0.5125,0.5125,0.525,0.525,0.5,0.5,0.5,0.5125,0.4875,0.5,0.525,0.5125,0.4875,0.5,0.5125,0.5125
86,0.675,0.6625,0.65,0.625,0.65,0.65,0.65,0.6375,0.6375,0.6375,0.6625,0.65,0.6625,0.6625,0.6625,0.65,0.65,0.65,0.65,0.65
87,0.725,0.7125,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.725,0.6625,0.7125,0.7125,0.7125,0.6875,0.7,0.7,0.6875,0.7125,0.7
88,0.625,0.6,0.625,0.625,0.6125,0.6125,0.6125,0.625,0.6125,0.6125,0.6375,0.625,0.625,0.6125,0.6125,0.6125,0.6125,0.6125,0.6125,0.625
89,0.575,0.6,0.5875,0.575,0.5625,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.575,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875,0.5875
90,0.625,0.6,0.6,0.5875,0.5875,0.575,0.6,0.5875,0.5875,0.6,0.625,0.6,0.625,0.6,0.6,0.6125,0.6125,0.6,0.6,0.6
91,0.65,0.6625,0.6625,0.7,0.6625,0.7,0.7125,0.7125,0.675,0.7,0.65,0.65,0.6625,0.6625,0.6625,0.6625,0.6875,0.6875,0.6875,0.675
92,0.575,0.6,0.575,0.575,0.5875,0.6,0.6,0.6,0.5875,0.5875,0.575,0.6,0.6,0.5875,0.5875,0.5875,0.6125,0.6,0.6,0.5875
93,0.5625,0.5875,0.5625,0.55,0.55,0.5375,0.5375,0.5375,0.525,0.5375,0.5875,0.5875,0.55,0.5625,0.5875,0.5875,0.5875,0.5875,0.6125,0.575
94,0.525,0.575,0.5625,0.575,0.6125,0.625,0.6125,0.6125,0.625,0.6125,0.5875,0.5625,0.5875,0.5875,0.575,0.575,0.575,0.575,0.575,0.575
95,0.6875,0.7125,0.7125,0.7,0.7125,0.7,0.725,0.725,0.7375,0.7375,0.725,0.7,0.7,0.7,0.725,0.725,0.725,0.725,0.7125,0.725
96,0.6125,0.6,0.625,0.625,0.5875,0.6125,0.6,0.6,0.6,0.6,0.5875,0.625,0.6125,0.625,0.6375,0.6125,0.625,0.6,0.6,0.625
97,0.7,0.6875,0.6875,0.7,0.6875,0.675,0.6875,0.675,0.675,0.675,0.675,0.6875,0.6625,0.6625,0.65,0.675,0.7,0.6875,0.6625,0.6625
98,0.6875,0.7,0.6875,0.6875,0.6875,0.675,0.675,0.675,0.675,0.675,0.6625,0.6875,0.6625,0.6625,0.675,0.6625,0.675,0.675,0.6625,0.675
99,0.575,0.5625,0.5625,0.5625,0.575,0.6,0.5875,0.5875,0.6125,0.5875,0.55,0.525,0.5125,0.5,0.525,0.4875,0.5125,0.5125,0.525,0.5375
100,0.6125,0.6375,0.6375,0.625,0.6125,0.6125,0.6,0.6125,0.6125,0.6,0.5875,0.625,0.6,0.5875,0.625,0.6125,0.6,0.6,0.625,0.6125
101,0.55,0.5375,0.525,0.525,0.525,0.525,0.525,0.525,0.5375,0.55,0.5625,0.5375,0.5375,0.5375,0.5375,0.525,0.525,0.5375,0.5375,0.5375
102,0.55,0.5375,0.55,0.55,0.55,0.5375,0.525,0.525,0.5375,0.55,0.5375,0.55,0.5375,0.5375,0.55,0.5375,0.5375,0.5375,0.55,0.5375
103,0.6625,0.6,0.625,0.625,0.6625,0.6375,0.6125,0.6125,0.6125,0.625,0.65,0.6625,0.6625,0.6625,0.6625,0.65,0.65,0.625,0.625,0.625
104,0.6125,0.6,0.5875,0.5875,0.575,0.5875,0.5875,0.5875,0.5875,0.5875,0.6375,0.5875,0.5625,0.5625,0.575,0.575,0.575,0.5625,0.575,0.5625
105,0.675,0.6875,0.725,0.725,0.7125,0.7125,0.7125,0.7125,0.725,0.7125,0.6875,0.6625,0.7,0.6875,0.6625,0.7,0.725,0.725,0.7125,0.7
106,0.675,0.6625,0.65,0.65,0.6625,0.6625,0.675,0.6625,0.6875,0.675,0.7,0.675,0.6625,0.6625,0.65,0.65,0.65,0.6625,0.6625,0.65
107,0.575,0.5625,0.575,0.575,0.5875,0.575,0.575,0.575,0.575,0.575,0.575,0.5625,0.55,0.5375,0.5375,0.5375,0.55,0.5625,0.5625,0.5625
108,0.5375,0.5875,0.6,0.5875,0.6,0.6,0.6,0.6,0.6,0.6,0.525,0.5625,0.5375,0.55,0.55,0.5625,0.575,0.575,0.575,0.575
109,0.6125,0.6,0.5625,0.6,0.5875,0.6125,0.6125,0.6,0.6,0.6125,0.5125,0.575,0.5875,0.6,0.5875,0.6,0.5875,0.6,0.6,0.6125
110,0.625,0.625,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6125,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
111,0.6,0.6125,0.6125,0.6125,0.5875,0.6,0.6,0.6,0.625,0.625,0.625,0.6125,0.6,0.6125,0.6125,0.6125,0.6,0.6,0.6,0.6125
112,0.7,0.7,0.7,0.7,0.6875,0.7,0.7,0.7,0.7,0.7,0.7375,0.675,0.675,0.6625,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875
113,0.65,0.65,0.625,0.6375,0.6625,0.6625,0.675,0.6625,0.6625,0.6375,0.6125,0.625,0.625,0.6375,0.6375,0.6375,0.625,0.6375,0.625,0.6375
114,0.6375,0.675,0.6875,0.7,0.6625,0.725,0.7,0.7,0.6875,0.7125,0.7,0.7,0.725,0.7125,0.725,0.6875,0.7,0.6875,0.6875,0.7
115,0.6625,0.65,0.625,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.6375,0.625,0.625,0.6375,0.6375,0.625,0.625,0.6375,0.6375,0.6375
116,0.4875,0.4875,0.475,0.4875,0.5,0.5125,0.5125,0.5,0.5125,0.5125,0.4625,0.4875,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
117,0.45,0.4875,0.4625,0.4875,0.525,0.5,0.5125,0.525,0.525,0.525,0.5375,0.5125,0.4875,0.5125,0.5125,0.525,0.5,0.4875,0.525,0.5125
118,0.6625,0.6625,0.675,0.6625,0.675,0.675,0.675,0.675,0.675,0.675,0.6875,0.6875,0.6625,0.6625,0.6625,0.675,0.675,0.675,0.675,0.675
119,0.55,0.5375,0.5375,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.6125,0.5625,0.5875,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625
120,0.75,0.75,0.725,0.725,0.7375,0.7375,0.7375,0.7375,0.7375,0.7375,0.6625,0.7125,0.7125,0.725,0.725,0.7125,0.725,0.7125,0.675,0.6625
121,0.625,0.6375,0.6125,0.6375,0.65,0.65,0.675,0.65,0.6625,0.65,0.65,0.6,0.6625,0.65,0.65,0.625,0.6375,0.6625,0.625,0.65
122,0.525,0.5375,0.5,0.5125,0.525,0.525,0.525,0.525,0.55,0.5625,0.475,0.4875,0.5375,0.5,0.525,0.4875,0.5125,0.4875,0.5125,0.5125
123,0.5625,0.5625,0.55,0.575,0.5875,0.5875,0.5875,0.5875,0.5875,0.575,0.55,0.5375,0.525,0.55,0.525,0.525,0.5375,0.5375,0.5375,0.55
124,0.5625,0.6,0.5625,0.5875,0.5625,0.575,0.5875,0.5875,0.5875,0.5875,0.55,0.6,0.6,0.5875,0.575,0.6,0.6,0.5875,0.5875,0.5875
125,0.65,0.6,0.5875,0.6,0.6125,0.6125,0.6125,0.6375,0.625,0.625,0.6375,0.65,0.625,0.6375,0.65,0.6125,0.6375,0.6375,0.6,0.625
126,0.625,0.6125,0.625,0.625,0.6375,0.6375,0.65,0.6375,0.6375,0.6375,0.675,0.6125,0.6,0.625,0.625,0.5875,0.6125,0.6125,0.6125,0.6
127,0.575,0.6125,0.625,0.625,0.625,0.6375,0.65,0.6625,0.6625,0.65,0.6375,0.6375,0.625,0.625,0.6125,0.6375,0.625,0.6125,0.6125,0.6375
128,0.6375,0.6,0.6,0.6,0.6125,0.6125,0.6125,0.625,0.625,0.625,0.6375,0.6125,0.6125,0.625,0.625,0.6125,0.625,0.625,0.625,0.625
129,0.525,0.5,0.525,0.55,0.5375,0.5375,0.5375,0.5375,0.55,0.5375,0.55,0.55,0.525,0.5375,0.5375,0.5375,0.55,0.5375,0.55,0.55
130,0.575,0.575,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5625,0.5375,0.525,0.525,0.525,0.5375,0.5375,0.5375,0.5375,0.5375,0.5375
131,0.575,0.5875,0.5875,0.6,0.6125,0.6,0.5875,0.575,0.575,0.5875,0.5875,0.575,0.6125,0.6125,0.6,0.5875,0.6125,0.6,0.6,0.6
132,0.5875,0.5875,0.5875,0.6125,0.6125,0.625,0.625,0.625,0.625,0.625,0.55,0.5625,0.6,0.6,0.6125,0.6125,0.6,0.6125,0.625,0.6125
133,0.65,0.6375,0.625,0.6,0.6125,0.6125,0.6125,0.6125,0.6,0.625,0.5875,0.5875,0.5875,0.6125,0.6125,0.625,0.6125,0.6125,0.6125,0.6
134,0.6125,0.625,0.625,0.6125,0.6125,0.6,0.5875,0.6125,0.6125,0.6,0.575,0.5625,0.6,0.6,0.6125,0.6125,0.625,0.6125,0.6125,0.625
135,0.65,0.6375,0.6375,0.65,0.65,0.65,0.65,0.6625,0.6625,0.6625,0.6625,0.65,0.65,0.6625,0.6375,0.6375,0.625,0.6375,0.6375,0.65
136,0.625,0.6875,0.675,0.6875,0.7125,0.7125,0.7125,0.7125,0.7125,0.7125,0.65,0.7,0.6875,0.6875,0.6625,0.6875,0.7,0.7,0.7125,0.7125
137,0.525,0.4875,0.525,0.525,0.5375,0.55,0.5375,0.5625,0.525,0.525,0.6,0.5625,0.5625,0.5375,0.5375,0.55,0.5625,0.5625,0.55,0.55
138,0.5625,0.5875,0.575,0.55,0.55,0.5625,0.575,0.575,0.5625,0.575,0.5375,0.525,0.5125,0.5375,0.5375,0.5625,0.5625,0.5625,0.55,0.5375
139,0.5625,0.55,0.55,0.5375,0.5375,0.55,0.5375,0.525,0.5375,0.5375,0.5375,0.5375,0.525,0.5125,0.525,0.5125,0.4875,0.525,0.5125,0.5125
140,0.625,0.65,0.6375,0.6625,0.6375,0.6375,0.65,0.65,0.65,0.65,0.6125,0.6375,0.65,0.6375,0.6375,0.65,0.65,0.6375,0.65,0.65
141,0.5875,0.6,0.6125,0.6125,0.6125,0.6,0.6125,0.6125,0.6125,0.625,0.65,0.625,0.6125,0.6125,0.6375,0.6375,0.6375,0.625,0.65,0.65
142,0.6,0.6125,0.6125,0.625,0.6125,0.6,0.6,0.625,0.625,0.6375,0.6125,0.6,0.6125,0.6,0.6,0.5875,0.5875,0.5875,0.5875,0.5875
143,0.6875,0.6625,0.65,0.65,0.6625,0.675,0.6625,0.65,0.675,0.675,0.6625,0.6875,0.675,0.6625,0.675,0.6875,0.6875,0.6875,0.6875,0.675
144,0.6125,0.625,0.625,0.6125,0.5875,0.6125,0.6125,0.6125,0.6125,0.6125,0.65,0.6125,0.6,0.5875,0.6,0.6,0.6,0.6,0.6125,0.6125
145,0.575,0.575,0.55,0.575,0.575,0.55,0.5375,0.525,0.5375,0.5375,0.5875,0.575,0.55,0.5875,0.5625,0.5625,0.575,0.5625,0.5625,0.55
146,0.75,0.7625,0.7625,0.775,0.7625,0.7625,0.75,0.75,0.75,0.75,0.7,0.75,0.7375,0.75,0.725,0.7375,0.7375,0.7375,0.7375,0.7375
147,0.5875,0.5875,0.6,0.5875,0.5875,0.6,0.6,0.6,0.6,0.6,0.55,0.6,0.6,0.6,0.6,0.6,0.6,0.5875,0.5875,0.5875
148,0.6125,0.5875,0.6,0.5875,0.5875,0.5875,0.5875,0.575,0.5875,0.575,0.575,0.575,0.55,0.5625,0.55,0.525,0.5375,0.55,0.55,0.5375
